"","family_income","NAME","Total Population","state","county","Census.Tract","n","avg_calls","id","alt_boro","alt_ct"
"894",2177,"Census Tract 830, Kings County, New York",5822,"36","47","083000",6,0.00103057368601855,"36047083000","3","3083000"
"895",727,"Census Tract 832, Kings County, New York",2507,"36","47","083200",2,0.000797766254487435,"36047083200","3","3083200"
"896",778,"Census Tract 838, Kings County, New York",2599,"36","47","083800",6,0.00230858022316275,"36047083800","3","3083800"
"897",786,"Census Tract 840, Kings County, New York",2573,"36","47","084000",10,0.00388651379712398,"36047084000","3","3084000"
"898",686,"Census Tract 846, Kings County, New York",1777,"36","47","084600",4,0.00225098480585256,"36047084600","3","3084600"
"899",551,"Census Tract 848, Kings County, New York",1934,"36","47","084800",3,0.0015511892450879,"36047084800","3","3084800"
"900",689,"Census Tract 854, Kings County, New York",1821,"36","47","085400",1,0.000549148819330038,"36047085400","3","3085400"
"901",816,"Census Tract 858, Kings County, New York",2588,"36","47","085800",2,0.000772797527047913,"36047085800","3","3085800"
"902",1236,"Census Tract 860, Kings County, New York",3023,"36","47","086000",1,0.000330797221303341,"36047086000","3","3086000"
"903",1069,"Census Tract 862, Kings County, New York",3128,"36","47","086200",2,0.000639386189258312,"36047086200","3","3086200"
"904",766,"Census Tract 864, Kings County, New York",2635,"36","47","086400",7,0.00265654648956357,"36047086400","3","3086400"
"905",1230,"Census Tract 866, Kings County, New York",3285,"36","47","086600",5,0.0015220700152207,"36047086600","3","3086600"
"906",1177,"Census Tract 868, Kings County, New York",2991,"36","47","086800",4,0.00133734536944166,"36047086800","3","3086800"
"907",1246,"Census Tract 870, Kings County, New York",2776,"36","47","087000",5,0.00180115273775216,"36047087000","3","3087000"
"908",1119,"Census Tract 872, Kings County, New York",2939,"36","47","087200",2,0.000680503572643756,"36047087200","3","3087200"
"909",1358,"Census Tract 874.01, Kings County, New York",3918,"36","47","087401",3,0.000765696784073507,"36047087401","3","3087401"
"910",638,"Census Tract 876, Kings County, New York",1485,"36","47","087600",1,0.000673400673400673,"36047087600","3","3087600"
"911",987,"Census Tract 878, Kings County, New York",3257,"36","47","087800",1,0.000307031010132023,"36047087800","3","3087800"
"912",1228,"Census Tract 880, Kings County, New York",2652,"36","47","088000",3,0.00113122171945701,"36047088000","3","3088000"
"913",2600,"Census Tract 882, Kings County, New York",6261,"36","47","088200",4,0.000638875578980993,"36047088200","3","3088200"
"914",1847,"Census Tract 884, Kings County, New York",5231,"36","47","088400",26,0.00497036895431084,"36047088400","3","3088400"
"915",2156,"Census Tract 890, Kings County, New York",6169,"36","47","089000",7,0.00113470578699951,"36047089000","3","3089000"
"916",1419,"Census Tract 892, Kings County, New York",3169,"36","47","089200",24,0.00757336699274219,"36047089200","3","3089200"
"917",1173,"Census Tract 894, Kings County, New York",3533,"36","47","089400",8,0.00226436456269459,"36047089400","3","3089400"
"918",1500,"Census Tract 896, Kings County, New York",3384,"36","47","089600",4,0.00118203309692671,"36047089600","3","3089600"
"919",641,"Census Tract 898, Kings County, New York",1787,"36","47","089800",2,0.00111919418019026,"36047089800","3","3089800"
"920",1983,"Census Tract 900, Kings County, New York",5470,"36","47","090000",3,0.000548446069469835,"36047090000","3","3090000"
"921",881,"Census Tract 902, Kings County, New York",3652,"36","47","090200",1,0.000273822562979189,"36047090200","3","3090200"
"922",1591,"Census Tract 906, Kings County, New York",3685,"36","47","090600",5,0.00135685210312076,"36047090600","3","3090600"
"923",1339,"Census Tract 908, Kings County, New York",2978,"36","47","090800",1,0.000335795836131632,"36047090800","3","3090800"
"924",2433,"Census Tract 910, Kings County, New York",5368,"36","47","091000",2,0.0003725782414307,"36047091000","3","3091000"
"925",1669,"Census Tract 916, Kings County, New York",4016,"36","47","091600",7,0.00174302788844622,"36047091600","3","3091600"
"926",1196,"Census Tract 920, Kings County, New York",2367,"36","47","092000",1,0.00042247570764681,"36047092000","3","3092000"
"927",1102,"Census Tract 924, Kings County, New York",2342,"36","47","092400",8,0.00341588385994876,"36047092400","3","3092400"
"928",1109,"Census Tract 928, Kings County, New York",2649,"36","47","092800",3,0.00113250283125708,"36047092800","3","3092800"
"929",996,"Census Tract 930, Kings County, New York",2639,"36","47","093000",3,0.00113679424024252,"36047093000","3","3093000"
"930",454,"Census Tract 932, Kings County, New York",1264,"36","47","093200",1,0.000791139240506329,"36047093200","3","3093200"
"931",858,"Census Tract 938, Kings County, New York",2303,"36","47","093800",14,0.0060790273556231,"36047093800","3","3093800"
"932",1250,"Census Tract 944.01, Kings County, New York",3121,"36","47","094401",4,0.00128164049983979,"36047094401","3","3094401"
"933",1203,"Census Tract 944.02, Kings County, New York",2821,"36","47","094402",1,0.000354484225451967,"36047094402","3","3094402"
"934",686,"Census Tract 946, Kings County, New York",1790,"36","47","094600",1,0.000558659217877095,"36047094600","3","3094600"
"935",1003,"Census Tract 950, Kings County, New York",2955,"36","47","095000",1,0.000338409475465313,"36047095000","3","3095000"
"936",1434,"Census Tract 954, Kings County, New York",4067,"36","47","095400",8,0.00196705188099336,"36047095400","3","3095400"
"937",1212,"Census Tract 958, Kings County, New York",2838,"36","47","095800",1,0.000352360817477097,"36047095800","3","3095800"
"938",711,"Census Tract 964, Kings County, New York",2422,"36","47","096400",3,0.00123864574731627,"36047096400","3","3096400"
"939",753,"Census Tract 966, Kings County, New York",2454,"36","47","096600",2,0.000814995925020375,"36047096600","3","3096600"
"940",690,"Census Tract 970, Kings County, New York",1548,"36","47","097000",1,0.000645994832041344,"36047097000","3","3097000"
"941",755,"Census Tract 974, Kings County, New York",3262,"36","47","097400",2,0.000613120784794605,"36047097400","3","3097400"
"942",461,"Census Tract 990, Kings County, New York",1618,"36","47","099000",2,0.00123609394313968,"36047099000","3","3099000"
"943",648,"Census Tract 992, Kings County, New York",1620,"36","47","099200",8,0.00493827160493827,"36047099200","3","3099200"
"944",700,"Census Tract 994, Kings County, New York",2009,"36","47","099400",1,0.000497760079641613,"36047099400","3","3099400"
"945",1232,"Census Tract 998, Kings County, New York",3535,"36","47","099800",1,0.000282885431400283,"36047099800","3","3099800"
"946",966,"Census Tract 1004, Kings County, New York",2605,"36","47","100400",1,0.000383877159309021,"36047100400","3","3100400"
"947",850,"Census Tract 1006, Kings County, New York",2560,"36","47","100600",1,0.000390625,"36047100600","3","3100600"
"948",686,"Census Tract 1010, Kings County, New York",2425,"36","47","101000",2,0.000824742268041237,"36047101000","3","3101000"
"949",723,"Census Tract 1012, Kings County, New York",2419,"36","47","101200",1,0.000413393964448119,"36047101200","3","3101200"
"950",609,"Census Tract 1020, Kings County, New York",2244,"36","47","102000",3,0.00133689839572193,"36047102000","3","3102000"
"951",645,"Census Tract 1024, Kings County, New York",1866,"36","47","102400",1,0.000535905680600214,"36047102400","3","3102400"
"952",880,"Census Tract 1026, Kings County, New York",2935,"36","47","102600",2,0.000681431005110733,"36047102600","3","3102600"
"953",3308,"Census Tract 1058.01, Kings County, New York",7408,"36","47","105801",3,0.000404967602591793,"36047105801","3","3105801"
"954",3000,"Census Tract 1058.04, Kings County, New York",5817,"36","47","105804",1,0.000171909919202338,"36047105804","3","3105804"
"955",464,"Census Tract 1070, Kings County, New York",1124,"36","47","107000",3,0.00266903914590747,"36047107000","3","3107000"
"956",1746,"Census Tract 1078, Kings County, New York",4368,"36","47","107800",3,0.000686813186813187,"36047107800","3","3107800"
"957",601,"Census Tract 1098, Kings County, New York",1660,"36","47","109800",1,0.000602409638554217,"36047109800","3","3109800"
"958",1603,"Census Tract 1104, Kings County, New York",4921,"36","47","110400",4,0.000812842918106076,"36047110400","3","3110400"
"959",1620,"Census Tract 1106, Kings County, New York",4423,"36","47","110600",1,0.000226090888537192,"36047110600","3","3110600"
"960",1478,"Census Tract 1110, Kings County, New York",3306,"36","47","111000",5,0.0015124016938899,"36047111000","3","3111000"
"961",1036,"Census Tract 1116, Kings County, New York",2530,"36","47","111600",2,0.000790513833992095,"36047111600","3","3111600"
"962",979,"Census Tract 1118, Kings County, New York",2885,"36","47","111800",13,0.00450606585788562,"36047111800","3","3111800"
"963",1103,"Census Tract 1120, Kings County, New York",3652,"36","47","112000",7,0.00191675794085433,"36047112000","3","3112000"
"964",1117,"Census Tract 1122, Kings County, New York",2814,"36","47","112200",12,0.00426439232409382,"36047112200","3","3112200"
"965",1139,"Census Tract 1124, Kings County, New York",3665,"36","47","112400",4,0.00109140518417462,"36047112400","3","3112400"
"966",1280,"Census Tract 1126, Kings County, New York",3850,"36","47","112600",6,0.00155844155844156,"36047112600","3","3112600"
"967",1394,"Census Tract 1128, Kings County, New York",4073,"36","47","112800",4,0.000982077093051805,"36047112800","3","3112800"
"968",1394,"Census Tract 1130, Kings County, New York",4408,"36","47","113000",4,0.000907441016333938,"36047113000","3","3113000"
"969",650,"Census Tract 1132, Kings County, New York",2068,"36","47","113200",3,0.00145067698259188,"36047113200","3","3113200"
"970",560,"Census Tract 1142.01, Kings County, New York",1364,"36","47","114201",3,0.00219941348973607,"36047114201","3","3114201"
"971",904,"Census Tract 1142.02, Kings County, New York",2251,"36","47","114202",4,0.00177698800533096,"36047114202","3","3114202"
"972",772,"Census Tract 1144, Kings County, New York",2262,"36","47","114400",2,0.000884173297966401,"36047114400","3","3114400"
"973",969,"Census Tract 1146, Kings County, New York",2317,"36","47","114600",13,0.00561070349589987,"36047114600","3","3114600"
"974",908,"Census Tract 1150, Kings County, New York",1922,"36","47","115000",4,0.00208116545265349,"36047115000","3","3115000"
"975",1000,"Census Tract 1152, Kings County, New York",3163,"36","47","115200",3,0.00094846664558963,"36047115200","3","3115200"
"976",901,"Census Tract 1158, Kings County, New York",2789,"36","47","115800",1,0.000358551452133381,"36047115800","3","3115800"
"977",735,"Census Tract 1162, Kings County, New York",2180,"36","47","116200",2,0.000917431192660551,"36047116200","3","3116200"
"978",894,"Census Tract 1164, Kings County, New York",3013,"36","47","116400",8,0.00265516096913375,"36047116400","3","3116400"
"979",881,"Census Tract 1166, Kings County, New York",3114,"36","47","116600",3,0.000963391136801541,"36047116600","3","3116600"
"980",564,"Census Tract 1168, Kings County, New York",2230,"36","47","116800",1,0.000448430493273543,"36047116800","3","3116800"
"981",504,"Census Tract 1170, Kings County, New York",2191,"36","47","117000",1,0.000456412596987677,"36047117000","3","3117000"
"982",757,"Census Tract 1172.01, Kings County, New York",2148,"36","47","117201",2,0.000931098696461825,"36047117201","3","3117201"
"983",1091,"Census Tract 1174, Kings County, New York",4508,"36","47","117400",5,0.00110913930789707,"36047117400","3","3117400"
"984",833,"Census Tract 1176.01, Kings County, New York",2981,"36","47","117601",5,0.00167728950016773,"36047117601","3","3117601"
"985",947,"Census Tract 1176.02, Kings County, New York",3716,"36","47","117602",1,0.000269106566200215,"36047117602","3","3117602"
"986",494,"Census Tract 1178, Kings County, New York",1910,"36","47","117800",1,0.000523560209424084,"36047117800","3","3117800"
"987",883,"Census Tract 1182.01, Kings County, New York",3241,"36","47","118201",3,0.000925640234495526,"36047118201","3","3118201"
"988",882,"Census Tract 1182.02, Kings County, New York",3521,"36","47","118202",1,0.000284010224368077,"36047118202","3","3118202"
"989",1412,"Census Tract 1184, Kings County, New York",5316,"36","47","118400",5,0.000940556809631302,"36047118400","3","3118400"
"990",740,"Census Tract 1186, Kings County, New York",3466,"36","47","118600",2,0.000577034045008655,"36047118600","3","3118600"
"991",1259,"Census Tract 1188, Kings County, New York",4165,"36","47","118800",1,0.000240096038415366,"36047118800","3","3118800"
"992",1014,"Census Tract 1192, Kings County, New York",2922,"36","47","119200",6,0.00205338809034908,"36047119200","3","3119200"
"993",1102,"Census Tract 1194, Kings County, New York",3577,"36","47","119400",1,0.000279563880346659,"36047119400","3","3119400"
"994",1738,"Census Tract 1196, Kings County, New York",4859,"36","47","119600",11,0.00226384029635728,"36047119600","3","3119600"
"995",1055,"Census Tract 1198, Kings County, New York",3133,"36","47","119800",9,0.002872646026173,"36047119800","3","3119800"
"996",606,"Census Tract 1200, Kings County, New York",2258,"36","47","120000",1,0.000442869796279894,"36047120000","3","3120000"
"997",3087,"Census Tract 1208, Kings County, New York",8093,"36","47","120800",7,0.000864945014209811,"36047120800","3","3120800"
"998",2110,"Census Tract 1220, Kings County, New York",5200,"36","47","122000",4,0.000769230769230769,"36047122000","3","3122000"
"999",1314,"Census Tract 1237, Kings County, New York",5644,"36","47","123700",5,0.000885896527285613,"36047123700","3","3123700"
"1000",1061,"Census Tract 1502, Kings County, New York",2932,"36","47","150200",3,0.00102319236016371,"36047150200","3","3150200"
"1001",1078,"Census Tract 1522, Kings County, New York",3582,"36","47","152200",3,0.000837520938023451,"36047152200","3","3152200"
"1002",3496,"Census Tract 2.02, New York County, New York",8792,"36","61","000202",6,0.000682438580527753,"36061000202","1","1000202"
"1003",4232,"Census Tract 6, New York County, New York",10324,"36","61","000600",17,0.00164664858581945,"36061000600","1","1000600"
"1004",4578,"Census Tract 7, New York County, New York",5085,"36","61","000700",22,0.00432645034414946,"36061000700","1","1000700"
"1005",3591,"Census Tract 8, New York County, New York",12129,"36","61","000800",9,0.000742023250061835,"36061000800","1","1000800"
"1006",758,"Census Tract 9, New York County, New York",479,"36","61","000900",20,0.0417536534446764,"36061000900","1","1000900"
"1007",2297,"Census Tract 10.02, New York County, New York",6532,"36","61","001002",1,0.000153092467850582,"36061001002","1","1001002"
"1008",1844,"Census Tract 12, New York County, New York",3826,"36","61","001200",1,0.000261369576581286,"36061001200","1","1001200"
"1009",2421,"Census Tract 13, New York County, New York",3409,"36","61","001300",8,0.00234672924611323,"36061001300","1","1001300"
"1010",1634,"Census Tract 14.01, New York County, New York",3603,"36","61","001401",1,0.000277546489036914,"36061001401","1","1001401"
"1011",1370,"Census Tract 14.02, New York County, New York",3127,"36","61","001402",1,0.000319795330988168,"36061001402","1","1001402"
"1012",3561,"Census Tract 15.01, New York County, New York",5263,"36","61","001501",7,0.00133003990119704,"36061001501","1","1001501"
"1013",3090,"Census Tract 15.02, New York County, New York",6647,"36","61","001502",17,0.00255754475703325,"36061001502","1","1001502"
"1014",3028,"Census Tract 16, New York County, New York",7885,"36","61","001600",5,0.000634115409004439,"36061001600","1","1001600"
"1015",3118,"Census Tract 18, New York County, New York",8078,"36","61","001800",34,0.00420896261450854,"36061001800","1","1001800"
"1016",1897,"Census Tract 20, New York County, New York",5129,"36","61","002000",10,0.00194969779684149,"36061002000","1","1002000"
"1017",2876,"Census Tract 21, New York County, New York",4087,"36","61","002100",14,0.00342549547345241,"36061002100","1","1002100"
"1018",3009,"Census Tract 22.01, New York County, New York",6843,"36","61","002201",9,0.00131521262604121,"36061002201","1","1002201"
"1019",1030,"Census Tract 22.02, New York County, New York",1875,"36","61","002202",2,0.00106666666666667,"36061002202","1","1002202"
"1020",2145,"Census Tract 24, New York County, New York",4499,"36","61","002400",4,0.000889086463658591,"36061002400","1","1002400"
"1021",1986,"Census Tract 25, New York County, New York",5406,"36","61","002500",5,0.000924898261191269,"36061002500","1","1002500"
"1022",1539,"Census Tract 26.01, New York County, New York",3996,"36","61","002601",3,0.000750750750750751,"36061002601","1","1002601"
"1023",2136,"Census Tract 26.02, New York County, New York",4483,"36","61","002602",3,0.000669194735668079,"36061002602","1","1002602"
"1024",597,"Census Tract 27, New York County, New York",1343,"36","61","002700",1,0.000744601638123604,"36061002700","1","1002700"
"1025",3292,"Census Tract 28, New York County, New York",7030,"36","61","002800",7,0.000995732574679943,"36061002800","1","1002800"
"1026",2165,"Census Tract 29, New York County, New York",6939,"36","61","002900",16,0.00230580775327857,"36061002900","1","1002900"
"1027",2312,"Census Tract 30.01, New York County, New York",4384,"36","61","003001",8,0.00182481751824818,"36061003001","1","1003001"
"1028",1756,"Census Tract 30.02, New York County, New York",3087,"36","61","003002",6,0.00194363459669582,"36061003002","1","1003002"
"1029",730,"Census Tract 31, New York County, New York",2671,"36","61","003100",10,0.00374391613627855,"36061003100","1","1003100"
"1030",4471,"Census Tract 32, New York County, New York",8463,"36","61","003200",9,0.0010634526763559,"36061003200","1","1003200"
"1031",2298,"Census Tract 33, New York County, New York",4848,"36","61","003300",16,0.0033003300330033,"36061003300","1","1003300"
"1032",3791,"Census Tract 34, New York County, New York",6534,"36","61","003400",28,0.00428527701254974,"36061003400","1","1003400"
"1033",1438,"Census Tract 36.01, New York County, New York",3617,"36","61","003601",5,0.00138236107271219,"36061003601","1","1003601"
"1034",1414,"Census Tract 36.02, New York County, New York",2343,"36","61","003602",7,0.00298762270593257,"36061003602","1","1003602"
"1035",1361,"Census Tract 37, New York County, New York",2326,"36","61","003700",11,0.00472914875322442,"36061003700","1","1003700"
"1036",5018,"Census Tract 38, New York County, New York",8358,"36","61","003800",8,0.000957166786312515,"36061003800","1","1003800"
"1037",2528,"Census Tract 39, New York County, New York",4752,"36","61","003900",20,0.00420875420875421,"36061003900","1","1003900"
"1038",4147,"Census Tract 40, New York County, New York",8458,"36","61","004000",18,0.00212816268621424,"36061004000","1","1004000"
"1039",3323,"Census Tract 41, New York County, New York",8403,"36","61","004100",12,0.00142806140664049,"36061004100","1","1004100"
"1040",1542,"Census Tract 42, New York County, New York",3531,"36","61","004200",7,0.00198244123477768,"36061004200","1","1004200"
"1041",2314,"Census Tract 43, New York County, New York",4591,"36","61","004300",27,0.00588107166194729,"36061004300","1","1004300"
"1042",7945,"Census Tract 44, New York County, New York",17228,"36","61","004400",10,0.000580450429533318,"36061004400","1","1004400"
"1043",420,"Census Tract 45, New York County, New York",1260,"36","61","004500",14,0.0111111111111111,"36061004500","1","1004500"
"1044",1308,"Census Tract 47, New York County, New York",2439,"36","61","004700",11,0.004510045100451,"36061004700","1","1004700"
"1045",3393,"Census Tract 48, New York County, New York",6683,"36","61","004800",6,0.000897800389046835,"36061004800","1","1004800"
"1046",2454,"Census Tract 49, New York County, New York",4541,"36","61","004900",18,0.00396388460691478,"36061004900","1","1004900"
"1047",2847,"Census Tract 50, New York County, New York",5798,"36","61","005000",15,0.00258709899965505,"36061005000","1","1005000"
"1048",1465,"Census Tract 52, New York County, New York",4256,"36","61","005200",5,0.00117481203007519,"36061005200","1","1005200"
"1049",2517,"Census Tract 54, New York County, New York",4195,"36","61","005400",25,0.00595947556615018,"36061005400","1","1005400"
"1050",1167,"Census Tract 55.02, New York County, New York",1902,"36","61","005502",13,0.00683491062039958,"36061005502","1","1005502"
"1051",1678,"Census Tract 56, New York County, New York",2666,"36","61","005600",6,0.00225056264066016,"36061005600","1","1005600"
"1052",1654,"Census Tract 57, New York County, New York",2577,"36","61","005700",14,0.00543267365153279,"36061005700","1","1005700"
"1053",1993,"Census Tract 58, New York County, New York",3270,"36","61","005800",22,0.00672782874617737,"36061005800","1","1005800"
"1054",2981,"Census Tract 59, New York County, New York",5269,"36","61","005900",11,0.00208768267223382,"36061005900","1","1005900"
"1055",2334,"Census Tract 60, New York County, New York",4673,"36","61","006000",10,0.00213995292103574,"36061006000","1","1006000"
"1056",2351,"Census Tract 61, New York County, New York",4855,"36","61","006100",7,0.00144181256436663,"36061006100","1","1006100"
"1057",1299,"Census Tract 62, New York County, New York",4843,"36","61","006200",10,0.00206483584555028,"36061006200","1","1006200"
"1058",3736,"Census Tract 63, New York County, New York",6507,"36","61","006300",13,0.00199784847087752,"36061006300","1","1006300"
"1059",4546,"Census Tract 64, New York County, New York",7709,"36","61","006400",26,0.00337268128161889,"36061006400","1","1006400"
"1060",3041,"Census Tract 65, New York County, New York",7674,"36","61","006500",19,0.00247589262444618,"36061006500","1","1006500"
"1061",6197,"Census Tract 66, New York County, New York",12871,"36","61","006600",10,0.000776940408670655,"36061006600","1","1006600"
"1062",3258,"Census Tract 67, New York County, New York",5872,"36","61","006700",16,0.00272479564032698,"36061006700","1","1006700"
"1063",3809,"Census Tract 68, New York County, New York",5597,"36","61","006800",28,0.00500268000714669,"36061006800","1","1006800"
"1064",1252,"Census Tract 69, New York County, New York",2723,"36","61","006900",8,0.00293793609988983,"36061006900","1","1006900"
"1065",4832,"Census Tract 70, New York County, New York",9024,"36","61","007000",12,0.00132978723404255,"36061007000","1","1007000"
"1066",3486,"Census Tract 71, New York County, New York",5241,"36","61","007100",12,0.00228963938179737,"36061007100","1","1007100"
"1067",4149,"Census Tract 72, New York County, New York",8370,"36","61","007200",10,0.001194743130227,"36061007200","1","1007200"
"1068",3759,"Census Tract 73, New York County, New York",6321,"36","61","007300",8,0.001265622528081,"36061007300","1","1007300"
"1069",2161,"Census Tract 74, New York County, New York",4284,"36","61","007400",21,0.00490196078431373,"36061007400","1","1007400"
"1070",2583,"Census Tract 75, New York County, New York",4189,"36","61","007500",10,0.0023872045834328,"36061007500","1","1007500"
"1071",1011,"Census Tract 76, New York County, New York",2329,"36","61","007600",8,0.0034349506225848,"36061007600","1","1007600"
"1072",3517,"Census Tract 77, New York County, New York",5574,"36","61","007700",20,0.0035880875493362,"36061007700","1","1007700"
"1073",4627,"Census Tract 78, New York County, New York",7456,"36","61","007800",15,0.0020118025751073,"36061007800","1","1007800"
"1074",2611,"Census Tract 79, New York County, New York",4605,"36","61","007900",12,0.00260586319218241,"36061007900","1","1007900"
"1075",3068,"Census Tract 80, New York County, New York",5138,"36","61","008000",5,0.000973141300116777,"36061008000","1","1008000"
"1076",4900,"Census Tract 81, New York County, New York",7644,"36","61","008100",17,0.0022239665096808,"36061008100","1","1008100"
"1077",1878,"Census Tract 82, New York County, New York",3478,"36","61","008200",5,0.00143760782058654,"36061008200","1","1008200"
"1078",1986,"Census Tract 83, New York County, New York",3732,"36","61","008300",12,0.00321543408360129,"36061008300","1","1008300"
"1079",1035,"Census Tract 84, New York County, New York",1362,"36","61","008400",11,0.00807635829662261,"36061008400","1","1008400"
"1080",2637,"Census Tract 86.03, New York County, New York",4392,"36","61","008603",8,0.00182149362477231,"36061008603","1","1008603"
"1081",3921,"Census Tract 87, New York County, New York",6342,"36","61","008700",26,0.00409965310627562,"36061008700","1","1008700"
"1082",4555,"Census Tract 88, New York County, New York",6645,"36","61","008800",23,0.00346124905944319,"36061008800","1","1008800"
"1083",3026,"Census Tract 89, New York County, New York",5382,"36","61","008900",18,0.00334448160535117,"36061008900","1","1008900"
"1084",4219,"Census Tract 90, New York County, New York",7837,"36","61","009000",5,0.000637999234400919,"36061009000","1","1009000"
"1085",4131,"Census Tract 91, New York County, New York",6250,"36","61","009100",14,0.00224,"36061009100","1","1009100"
"1086",1153,"Census Tract 92, New York County, New York",1596,"36","61","009200",10,0.006265664160401,"36061009200","1","1009200"
"1087",5198,"Census Tract 93, New York County, New York",9442,"36","61","009300",8,0.000847278119042576,"36061009300","1","1009300"
"1088",11,"Census Tract 94, New York County, New York",26,"36","61","009400",7,0.269230769230769,"36061009400","1","1009400"
"1089",1223,"Census Tract 95, New York County, New York",3426,"36","61","009500",20,0.00583771161704612,"36061009500","1","1009500"
"1090",120,"Census Tract 96, New York County, New York",88,"36","61","009600",29,0.329545454545455,"36061009600","1","1009600"
"1091",2713,"Census Tract 97, New York County, New York",4882,"36","61","009700",9,0.00184350675952478,"36061009700","1","1009700"
"1092",4292,"Census Tract 98, New York County, New York",7045,"36","61","009800",13,0.00184528034066714,"36061009800","1","1009800"
"1093",2891,"Census Tract 99, New York County, New York",1686,"36","61","009900",8,0.00474495848161329,"36061009900","1","1009900"
"1094",1179,"Census Tract 100, New York County, New York",1733,"36","61","010000",17,0.00980957876514714,"36061010000","1","1010000"
"1095",759,"Census Tract 101, New York County, New York",589,"36","61","010100",6,0.0101867572156197,"36061010100","1","1010100"
"1096",125,"Census Tract 102, New York County, New York",189,"36","61","010200",14,0.0740740740740741,"36061010200","1","1010200"
"1097",1151,"Census Tract 103, New York County, New York",2002,"36","61","010300",10,0.004995004995005,"36061010300","1","1010300"
"1098",627,"Census Tract 104, New York County, New York",981,"36","61","010400",14,0.0142711518858308,"36061010400","1","1010400"
"1099",4450,"Census Tract 106.01, New York County, New York",7055,"36","61","010601",2,0.000283486888731396,"36061010601","1","1010601"
"1100",2366,"Census Tract 106.02, New York County, New York",4984,"36","61","010602",2,0.000401284109149278,"36061010602","1","1010602"
"1101",4819,"Census Tract 108, New York County, New York",8229,"36","61","010800",6,0.000729128691213999,"36061010800","1","1010800"
"1102",91,"Census Tract 109, New York County, New York",81,"36","61","010900",3,0.037037037037037,"36061010900","1","1010900"
"1103",4177,"Census Tract 110, New York County, New York",6827,"36","61","011000",10,0.00146477222791856,"36061011000","1","1011000"
"1104",2464,"Census Tract 111, New York County, New York",2859,"36","61","011100",8,0.00279818118223155,"36061011100","1","1011100"
"1105",549,"Census Tract 112.01, New York County, New York",810,"36","61","011201",5,0.00617283950617284,"36061011201","1","1011201"
"1106",190,"Census Tract 112.02, New York County, New York",258,"36","61","011202",3,0.0116279069767442,"36061011202","1","1011202"
"1107",67,"Census Tract 113, New York County, New York",195,"36","61","011300",8,0.041025641025641,"36061011300","1","1011300"
"1108",622,"Census Tract 114.01, New York County, New York",1246,"36","61","011401",4,0.00321027287319422,"36061011401","1","1011401"
"1109",1264,"Census Tract 114.02, New York County, New York",2255,"36","61","011402",3,0.00133037694013304,"36061011402","1","1011402"
"1110",1492,"Census Tract 115, New York County, New York",2686,"36","61","011500",10,0.00372300819061802,"36061011500","1","1011500"
"1111",1821,"Census Tract 116, New York County, New York",3557,"36","61","011600",7,0.00196795052010121,"36061011600","1","1011600"
"1112",2363,"Census Tract 117, New York County, New York",1521,"36","61","011700",20,0.0131492439184747,"36061011700","1","1011700"
"1113",5136,"Census Tract 118, New York County, New York",8890,"36","61","011800",19,0.00213723284589426,"36061011800","1","1011800"
"1114",1036,"Census Tract 119, New York County, New York",1053,"36","61","011900",14,0.01329534662868,"36061011900","1","1011900"
"1115",1716,"Census Tract 120, New York County, New York",4113,"36","61","012000",9,0.00218818380743982,"36061012000","1","1012000"
"1116",4964,"Census Tract 121, New York County, New York",9488,"36","61","012100",15,0.00158094435075885,"36061012100","1","1012100"
"1117",1852,"Census Tract 122, New York County, New York",3088,"36","61","012200",24,0.0077720207253886,"36061012200","1","1012200"
"1118",5325,"Census Tract 124, New York County, New York",9633,"36","61","012400",10,0.00103809820409011,"36061012400","1","1012400"
"1119",1472,"Census Tract 125, New York County, New York",2111,"36","61","012500",6,0.00284225485551871,"36061012500","1","1012500"
"1120",7075,"Census Tract 126, New York County, New York",13002,"36","61","012600",21,0.00161513613290263,"36061012600","1","1012600"
"1121",3897,"Census Tract 127, New York County, New York",7039,"36","61","012700",9,0.00127859070890752,"36061012700","1","1012700"
"1122",3104,"Census Tract 128, New York County, New York",6023,"36","61","012800",5,0.000830151087497925,"36061012800","1","1012800"
"1123",3164,"Census Tract 129, New York County, New York",5101,"36","61","012900",9,0.0017643599294256,"36061012900","1","1012900"
"1124",1698,"Census Tract 130, New York County, New York",4528,"36","61","013000",11,0.00242932862190813,"36061013000","1","1013000"
"1125",1723,"Census Tract 131, New York County, New York",2704,"36","61","013100",8,0.0029585798816568,"36061013100","1","1013100"
"1126",6060,"Census Tract 132, New York County, New York",9101,"36","61","013200",14,0.00153829249533018,"36061013200","1","1013200"
"1127",2786,"Census Tract 133, New York County, New York",6572,"36","61","013300",10,0.00152160681679854,"36061013300","1","1013300"
"1128",6839,"Census Tract 134, New York County, New York",11167,"36","61","013400",28,0.00250738783916898,"36061013400","1","1013400"
"1129",3747,"Census Tract 135, New York County, New York",5382,"36","61","013500",36,0.00668896321070234,"36061013500","1","1013500"
"1130",8674,"Census Tract 136, New York County, New York",15377,"36","61","013600",19,0.00123561162775574,"36061013600","1","1013600"
"1131",3578,"Census Tract 137, New York County, New York",6291,"36","61","013700",11,0.00174852964552535,"36061013700","1","1013700"
"1132",7262,"Census Tract 138, New York County, New York",13614,"36","61","013800",24,0.00176289114147201,"36061013800","1","1013800"
"1133",5553,"Census Tract 139, New York County, New York",8957,"36","61","013900",14,0.00156302333370548,"36061013900","1","1013900"
