"","Total Population","NAME","state","county","Census.Tract","n","avg_calls","id","alt_boro","alt_ct"
"546",3310,"Census Tract 279, Kings County, New York","36","47","027900",33,0.00996978851963746,"36047027900","3","3027900"
"547",1602,"Census Tract 280, Kings County, New York","36","47","028000",6,0.00374531835205993,"36047028000","3","3028000"
"548",4218,"Census Tract 281, Kings County, New York","36","47","028100",60,0.0142247510668563,"36047028100","3","3028100"
"549",2596,"Census Tract 282, Kings County, New York","36","47","028200",4,0.00154083204930663,"36047028200","3","3028200"
"550",3298,"Census Tract 283, Kings County, New York","36","47","028300",18,0.00545785324439054,"36047028300","3","3028300"
"551",3434,"Census Tract 284, Kings County, New York","36","47","028400",6,0.0017472335468841,"36047028400","3","3028400"
"552",4375,"Census Tract 286, Kings County, New York","36","47","028600",6,0.00137142857142857,"36047028600","3","3028600"
"553",3243,"Census Tract 287, Kings County, New York","36","47","028700",22,0.00678384212149245,"36047028700","3","3028700"
"554",2716,"Census Tract 288, Kings County, New York","36","47","028800",8,0.00294550810014728,"36047028800","3","3028800"
"555",3387,"Census Tract 289, Kings County, New York","36","47","028900",11,0.00324771183938589,"36047028900","3","3028900"
"556",3327,"Census Tract 290, Kings County, New York","36","47","029000",2,0.000601142170123234,"36047029000","3","3029000"
"557",2885,"Census Tract 291, Kings County, New York","36","47","029100",33,0.0114384748700173,"36047029100","3","3029100"
"558",1724,"Census Tract 292, Kings County, New York","36","47","029200",5,0.00290023201856148,"36047029200","3","3029200"
"559",3163,"Census Tract 293, Kings County, New York","36","47","029300",12,0.00379386658235852,"36047029300","3","3029300"
"560",2151,"Census Tract 294, Kings County, New York","36","47","029400",4,0.00185960018596002,"36047029400","3","3029400"
"561",3542,"Census Tract 295, Kings County, New York","36","47","029500",33,0.0093167701863354,"36047029500","3","3029500"
"562",3944,"Census Tract 296, Kings County, New York","36","47","029600",2,0.00050709939148073,"36047029600","3","3029600"
"563",3553,"Census Tract 297, Kings County, New York","36","47","029700",16,0.00450323670137912,"36047029700","3","3029700"
"564",3608,"Census Tract 298, Kings County, New York","36","47","029800",1,0.000277161862527716,"36047029800","3","3029800"
"565",1960,"Census Tract 299, Kings County, New York","36","47","029900",17,0.0086734693877551,"36047029900","3","3029900"
"566",3617,"Census Tract 300, Kings County, New York","36","47","030000",5,0.00138236107271219,"36047030000","3","3030000"
"567",2457,"Census Tract 301, Kings County, New York","36","47","030100",3,0.00122100122100122,"36047030100","3","3030100"
"568",3935,"Census Tract 302, Kings County, New York","36","47","030200",6,0.00152477763659466,"36047030200","3","3030200"
"569",4491,"Census Tract 303, Kings County, New York","36","47","030300",10,0.00222667557336896,"36047030300","3","3030300"
"570",4099,"Census Tract 304, Kings County, New York","36","47","030400",1,0.000243961941937058,"36047030400","3","3030400"
"571",5511,"Census Tract 305, Kings County, New York","36","47","030500",8,0.00145164217020504,"36047030500","3","3030500"
"572",2257,"Census Tract 306, Kings County, New York","36","47","030600",6,0.00265839610101905,"36047030600","3","3030600"
"573",4406,"Census Tract 307, Kings County, New York","36","47","030700",12,0.00272355878347708,"36047030700","3","3030700"
"574",1623,"Census Tract 309, Kings County, New York","36","47","030900",16,0.00985828712261245,"36047030900","3","3030900"
"575",2559,"Census Tract 311, Kings County, New York","36","47","031100",2,0.000781555295037124,"36047031100","3","3031100"
"576",4204,"Census Tract 313, Kings County, New York","36","47","031300",2,0.000475737392959087,"36047031300","3","3031300"
"577",4196,"Census Tract 314, Kings County, New York","36","47","031400",4,0.000953288846520496,"36047031400","3","3031400"
"578",4804,"Census Tract 315, Kings County, New York","36","47","031500",4,0.000832639467110741,"36047031500","3","3031500"
"579",3667,"Census Tract 317.01, Kings County, New York","36","47","031701",9,0.00245432233433324,"36047031701","3","3031701"
"580",3239,"Census Tract 317.02, Kings County, New York","36","47","031702",4,0.00123494905835134,"36047031702","3","3031702"
"581",3373,"Census Tract 319, Kings County, New York","36","47","031900",4,0.00118588793359028,"36047031900","3","3031900"
"582",5690,"Census Tract 321, Kings County, New York","36","47","032100",8,0.00140597539543058,"36047032100","3","3032100"
"583",3675,"Census Tract 323, Kings County, New York","36","47","032300",12,0.00326530612244898,"36047032300","3","3032300"
"584",6217,"Census Tract 325, Kings County, New York","36","47","032500",12,0.00193019141064822,"36047032500","3","3032500"
"585",7224,"Census Tract 326, Kings County, New York","36","47","032600",2,0.000276854928017719,"36047032600","3","3032600"
"586",3237,"Census Tract 327, Kings County, New York","36","47","032700",18,0.00556070435588508,"36047032700","3","3032700"
"587",3355,"Census Tract 328, Kings County, New York","36","47","032800",4,0.00119225037257824,"36047032800","3","3032800"
"588",5050,"Census Tract 329, Kings County, New York","36","47","032900",4,0.000792079207920792,"36047032900","3","3032900"
"589",4355,"Census Tract 330, Kings County, New York","36","47","033000",24,0.00551090700344432,"36047033000","3","3033000"
"590",4277,"Census Tract 331, Kings County, New York","36","47","033100",18,0.00420855740004676,"36047033100","3","3033100"
"591",4416,"Census Tract 333, Kings County, New York","36","47","033300",2,0.000452898550724638,"36047033300","3","3033300"
"592",2922,"Census Tract 335, Kings County, New York","36","47","033500",10,0.00342231348391513,"36047033500","3","3033500"
"593",4386,"Census Tract 336, Kings County, New York","36","47","033600",4,0.000911992704058368,"36047033600","3","3033600"
"594",4159,"Census Tract 337, Kings County, New York","36","47","033700",8,0.0019235393123347,"36047033700","3","3033700"
"595",4197,"Census Tract 339, Kings County, New York","36","47","033900",3,0.000714796283059328,"36047033900","3","3033900"
"596",2819,"Census Tract 340, Kings County, New York","36","47","034000",3,0.00106420716566158,"36047034000","3","3034000"
"597",2709,"Census Tract 341, Kings County, New York","36","47","034100",15,0.00553709856035437,"36047034100","3","3034100"
"598",5736,"Census Tract 342, Kings County, New York","36","47","034200",5,0.000871687587168759,"36047034200","3","3034200"
"599",4873,"Census Tract 343, Kings County, New York","36","47","034300",3,0.000615637184485943,"36047034300","3","3034300"
"600",1764,"Census Tract 345, Kings County, New York","36","47","034500",15,0.00850340136054422,"36047034500","3","3034500"
"601",3324,"Census Tract 347, Kings County, New York","36","47","034700",14,0.00421179302045728,"36047034700","3","3034700"
"602",2005,"Census Tract 348, Kings County, New York","36","47","034800",13,0.00648379052369077,"36047034800","3","3034800"
"603",6103,"Census Tract 349, Kings County, New York","36","47","034900",30,0.00491561527117811,"36047034900","3","3034900"
"604",2914,"Census Tract 350, Kings County, New York","36","47","035000",2,0.000686341798215511,"36047035000","3","3035000"
"605",4598,"Census Tract 351, Kings County, New York","36","47","035100",26,0.00565463244889082,"36047035100","3","3035100"
"606",1112,"Census Tract 352, Kings County, New York","36","47","035200",7,0.00629496402877698,"36047035200","3","3035200"
"607",5211,"Census Tract 353, Kings County, New York","36","47","035300",6,0.00115141047783535,"36047035300","3","3035300"
"608",5064,"Census Tract 354, Kings County, New York","36","47","035400",2,0.000394944707740916,"36047035400","3","3035400"
"609",5011,"Census Tract 355, Kings County, New York","36","47","035500",5,0.000997804829375374,"36047035500","3","3035500"
"610",5124,"Census Tract 356.02, Kings County, New York","36","47","035602",7,0.00136612021857923,"36047035602","3","3035602"
"611",1880,"Census Tract 357, Kings County, New York","36","47","035700",11,0.00585106382978723,"36047035700","3","3035700"
"612",5425,"Census Tract 359, Kings County, New York","36","47","035900",5,0.000921658986175115,"36047035900","3","3035900"
"613",2879,"Census Tract 360.01, Kings County, New York","36","47","036001",1,0.000347342827370615,"36047036001","3","3036001"
"614",3482,"Census Tract 360.02, Kings County, New York","36","47","036002",1,0.000287191269385411,"36047036002","3","3036002"
"615",2330,"Census Tract 361, Kings County, New York","36","47","036100",10,0.00429184549356223,"36047036100","3","3036100"
"616",3707,"Census Tract 362, Kings County, New York","36","47","036200",2,0.000539519827353655,"36047036200","3","3036200"
"617",3486,"Census Tract 363, Kings County, New York","36","47","036300",13,0.00372920252438325,"36047036300","3","3036300"
"618",2376,"Census Tract 364, Kings County, New York","36","47","036400",1,0.000420875420875421,"36047036400","3","3036400"
"619",2133,"Census Tract 365.01, Kings County, New York","36","47","036501",3,0.00140646976090014,"36047036501","3","3036501"
"620",1066,"Census Tract 365.02, Kings County, New York","36","47","036502",4,0.00375234521575985,"36047036502","3","3036502"
"621",3915,"Census Tract 366, Kings County, New York","36","47","036600",5,0.00127713920817369,"36047036600","3","3036600"
"622",1030,"Census Tract 367, Kings County, New York","36","47","036700",6,0.0058252427184466,"36047036700","3","3036700"
"623",4684,"Census Tract 369, Kings County, New York","36","47","036900",3,0.000640478223740393,"36047036900","3","3036900"
"624",4128,"Census Tract 370, Kings County, New York","36","47","037000",7,0.00169573643410853,"36047037000","3","3037000"
"625",4060,"Census Tract 371, Kings County, New York","36","47","037100",7,0.00172413793103448,"36047037100","3","3037100"
"626",3997,"Census Tract 373, Kings County, New York","36","47","037300",5,0.00125093820365274,"36047037300","3","3037300"
"627",4420,"Census Tract 374.01, Kings County, New York","36","47","037401",2,0.000452488687782805,"36047037401","3","3037401"
"628",3836,"Census Tract 374.02, Kings County, New York","36","47","037402",5,0.00130344108446298,"36047037402","3","3037402"
"629",2905,"Census Tract 375, Kings County, New York","36","47","037500",3,0.00103270223752151,"36047037500","3","3037500"
"630",3469,"Census Tract 377, Kings County, New York","36","47","037700",8,0.00230614009801095,"36047037700","3","3037700"
"631",4027,"Census Tract 379, Kings County, New York","36","47","037900",10,0.00248323814253787,"36047037900","3","3037900"
"632",4318,"Census Tract 381, Kings County, New York","36","47","038100",7,0.0016211208893006,"36047038100","3","3038100"
"633",5462,"Census Tract 382, Kings County, New York","36","47","038200",1,0.00018308311973636,"36047038200","3","3038200"
"634",3178,"Census Tract 383, Kings County, New York","36","47","038300",6,0.00188797986154814,"36047038300","3","3038300"
"635",3255,"Census Tract 385, Kings County, New York","36","47","038500",8,0.00245775729646697,"36047038500","3","3038500"
"636",2988,"Census Tract 386, Kings County, New York","36","47","038600",6,0.00200803212851406,"36047038600","3","3038600"
"637",3616,"Census Tract 387, Kings County, New York","36","47","038700",5,0.00138274336283186,"36047038700","3","3038700"
"638",3054,"Census Tract 388, Kings County, New York","36","47","038800",8,0.00261951538965291,"36047038800","3","3038800"
"639",2493,"Census Tract 389, Kings County, New York","36","47","038900",21,0.00842358604091456,"36047038900","3","3038900"
"640",1918,"Census Tract 390, Kings County, New York","36","47","039000",4,0.00208550573514077,"36047039000","3","3039000"
"641",2794,"Census Tract 391, Kings County, New York","36","47","039100",35,0.0125268432355047,"36047039100","3","3039100"
"642",2229,"Census Tract 392, Kings County, New York","36","47","039200",6,0.00269179004037685,"36047039200","3","3039200"
"643",3102,"Census Tract 393, Kings County, New York","36","47","039300",7,0.00225660863958736,"36047039300","3","3039300"
"644",2362,"Census Tract 394, Kings County, New York","36","47","039400",5,0.00211685012701101,"36047039400","3","3039400"
"645",3636,"Census Tract 395, Kings County, New York","36","47","039500",2,0.00055005500550055,"36047039500","3","3039500"
"646",1724,"Census Tract 396, Kings County, New York","36","47","039600",3,0.00174013921113689,"36047039600","3","3039600"
"647",3238,"Census Tract 397, Kings County, New York","36","47","039700",1,0.000308832612723904,"36047039700","3","3039700"
"648",2205,"Census Tract 398, Kings County, New York","36","47","039800",7,0.00317460317460317,"36047039800","3","3039800"
"649",4059,"Census Tract 399, Kings County, New York","36","47","039900",5,0.00123183050012318,"36047039900","3","3039900"
"650",2804,"Census Tract 400, Kings County, New York","36","47","040000",4,0.0014265335235378,"36047040000","3","3040000"
"651",3517,"Census Tract 401, Kings County, New York","36","47","040100",8,0.0022746659084447,"36047040100","3","3040100"
"652",2552,"Census Tract 402, Kings County, New York","36","47","040200",3,0.00117554858934169,"36047040200","3","3040200"
"653",3304,"Census Tract 403, Kings County, New York","36","47","040300",10,0.00302663438256659,"36047040300","3","3040300"
"654",2591,"Census Tract 404, Kings County, New York","36","47","040400",8,0.00308761096101891,"36047040400","3","3040400"
"655",1832,"Census Tract 405, Kings County, New York","36","47","040500",4,0.00218340611353712,"36047040500","3","3040500"
"656",3134,"Census Tract 406, Kings County, New York","36","47","040600",19,0.00606253988513082,"36047040600","3","3040600"
"658",3274,"Census Tract 408, Kings County, New York","36","47","040800",7,0.00213805742211362,"36047040800","3","3040800"
"659",3372,"Census Tract 409, Kings County, New York","36","47","040900",2,0.000593119810201661,"36047040900","3","3040900"
"660",1615,"Census Tract 410, Kings County, New York","36","47","041000",5,0.00309597523219814,"36047041000","3","3041000"
"661",2832,"Census Tract 411, Kings County, New York","36","47","041100",5,0.00176553672316384,"36047041100","3","3041100"
"662",2948,"Census Tract 412, Kings County, New York","36","47","041200",4,0.00135685210312076,"36047041200","3","3041200"
"663",3315,"Census Tract 413, Kings County, New York","36","47","041300",8,0.0024132730015083,"36047041300","3","3041300"
"664",1132,"Census Tract 414.01, Kings County, New York","36","47","041401",2,0.00176678445229682,"36047041401","3","3041401"
"665",3482,"Census Tract 415, Kings County, New York","36","47","041500",6,0.00172314761631246,"36047041500","3","3041500"
"666",2605,"Census Tract 416, Kings County, New York","36","47","041600",2,0.000767754318618042,"36047041600","3","3041600"
"667",3538,"Census Tract 417, Kings County, New York","36","47","041700",1,0.000282645562464669,"36047041700","3","3041700"
"668",1760,"Census Tract 418, Kings County, New York","36","47","041800",5,0.00284090909090909,"36047041800","3","3041800"
"669",3565,"Census Tract 419, Kings County, New York","36","47","041900",11,0.00308555399719495,"36047041900","3","3041900"
"670",1768,"Census Tract 420, Kings County, New York","36","47","042000",3,0.00169683257918552,"36047042000","3","3042000"
"671",3601,"Census Tract 421, Kings County, New York","36","47","042100",11,0.00305470702582616,"36047042100","3","3042100"
"672",2879,"Census Tract 422, Kings County, New York","36","47","042200",10,0.00347342827370615,"36047042200","3","3042200"
"673",3125,"Census Tract 423, Kings County, New York","36","47","042300",9,0.00288,"36047042300","3","3042300"
"674",3335,"Census Tract 424, Kings County, New York","36","47","042400",9,0.00269865067466267,"36047042400","3","3042400"
"675",2432,"Census Tract 425, Kings County, New York","36","47","042500",11,0.00452302631578947,"36047042500","3","3042500"
"676",4020,"Census Tract 426, Kings County, New York","36","47","042600",4,0.00099502487562189,"36047042600","3","3042600"
"677",6366,"Census Tract 427, Kings County, New York","36","47","042700",10,0.00157084511467169,"36047042700","3","3042700"
"678",3856,"Census Tract 428, Kings County, New York","36","47","042800",33,0.00855809128630705,"36047042800","3","3042800"
"679",6010,"Census Tract 429, Kings County, New York","36","47","042900",2,0.000332778702163062,"36047042900","3","3042900"
"680",3432,"Census Tract 430, Kings County, New York","36","47","043000",3,0.000874125874125874,"36047043000","3","3043000"
"681",5441,"Census Tract 431, Kings County, New York","36","47","043100",11,0.00202168718985481,"36047043100","3","3043100"
"682",4035,"Census Tract 432, Kings County, New York","36","47","043200",5,0.00123915737298637,"36047043200","3","3043200"
"683",4393,"Census Tract 433, Kings County, New York","36","47","043300",6,0.00136580924197587,"36047043300","3","3043300"
"684",3678,"Census Tract 434, Kings County, New York","36","47","043400",7,0.00190320826536161,"36047043400","3","3043400"
"685",4835,"Census Tract 435, Kings County, New York","36","47","043500",3,0.00062047569803516,"36047043500","3","3043500"
"686",4354,"Census Tract 436, Kings County, New York","36","47","043600",5,0.00114836931557189,"36047043600","3","3043600"
"687",4724,"Census Tract 437, Kings County, New York","36","47","043700",2,0.000423370025402202,"36047043700","3","3043700"
"688",2699,"Census Tract 438, Kings County, New York","36","47","043800",1,0.000370507595405706,"36047043800","3","3043800"
"689",3461,"Census Tract 439, Kings County, New York","36","47","043900",3,0.000866801502455938,"36047043900","3","3043900"
"690",2720,"Census Tract 440, Kings County, New York","36","47","044000",8,0.00294117647058824,"36047044000","3","3044000"
"691",2628,"Census Tract 442, Kings County, New York","36","47","044200",3,0.00114155251141553,"36047044200","3","3044200"
"692",6196,"Census Tract 443, Kings County, New York","36","47","044300",7,0.00112976113621691,"36047044300","3","3044300"
"693",3061,"Census Tract 444, Kings County, New York","36","47","044400",12,0.0039202874877491,"36047044400","3","3044400"
"694",4822,"Census Tract 445, Kings County, New York","36","47","044500",2,0.000414765657403567,"36047044500","3","3044500"
"695",1826,"Census Tract 446, Kings County, New York","36","47","044600",3,0.00164293537787514,"36047044600","3","3044600"
"696",1880,"Census Tract 447, Kings County, New York","36","47","044700",1,0.000531914893617021,"36047044700","3","3044700"
"697",1762,"Census Tract 448, Kings County, New York","36","47","044800",6,0.00340522133938706,"36047044800","3","3044800"
"698",2581,"Census Tract 449, Kings County, New York","36","47","044900",5,0.00193723363037582,"36047044900","3","3044900"
"699",1822,"Census Tract 453, Kings County, New York","36","47","045300",7,0.00384193194291987,"36047045300","3","3045300"
"700",1525,"Census Tract 454, Kings County, New York","36","47","045400",5,0.00327868852459016,"36047045400","3","3045400"
"701",2245,"Census Tract 456, Kings County, New York","36","47","045600",5,0.0022271714922049,"36047045600","3","3045600"
"702",1367,"Census Tract 458, Kings County, New York","36","47","045800",13,0.00950987564008778,"36047045800","3","3045800"
"703",3213,"Census Tract 460, Kings County, New York","36","47","046000",6,0.00186741363211951,"36047046000","3","3046000"
"704",2359,"Census Tract 462.01, Kings County, New York","36","47","046201",7,0.0029673590504451,"36047046201","3","3046201"
"705",1894,"Census Tract 462.02, Kings County, New York","36","47","046202",5,0.00263991552270327,"36047046202","3","3046202"
"706",1570,"Census Tract 468, Kings County, New York","36","47","046800",5,0.00318471337579618,"36047046800","3","3046800"
"707",3592,"Census Tract 470, Kings County, New York","36","47","047000",4,0.00111358574610245,"36047047000","3","3047000"
"708",3212,"Census Tract 472, Kings County, New York","36","47","047200",2,0.00062266500622665,"36047047200","3","3047200"
"709",2876,"Census Tract 474, Kings County, New York","36","47","047400",3,0.00104311543810848,"36047047400","3","3047400"
"710",3349,"Census Tract 476, Kings County, New York","36","47","047600",7,0.00209017617199164,"36047047600","3","3047600"
"711",2694,"Census Tract 477, Kings County, New York","36","47","047700",2,0.000742390497401633,"36047047700","3","3047700"
"712",5199,"Census Tract 478, Kings County, New York","36","47","047800",7,0.00134641277168686,"36047047800","3","3047800"
"713",3743,"Census Tract 480, Kings County, New York","36","47","048000",9,0.00240448837830617,"36047048000","3","3048000"
"714",2619,"Census Tract 481, Kings County, New York","36","47","048100",6,0.00229095074455899,"36047048100","3","3048100"
"715",5709,"Census Tract 482, Kings County, New York","36","47","048200",8,0.00140129619898406,"36047048200","3","3048200"
"716",4615,"Census Tract 484, Kings County, New York","36","47","048400",13,0.0028169014084507,"36047048400","3","3048400"
"717",2399,"Census Tract 485, Kings County, New York","36","47","048500",8,0.00333472280116715,"36047048500","3","3048500"
"718",3492,"Census Tract 486, Kings County, New York","36","47","048600",5,0.00143184421534937,"36047048600","3","3048600"
"719",4503,"Census Tract 488, Kings County, New York","36","47","048800",6,0.00133244503664224,"36047048800","3","3048800"
"720",4244,"Census Tract 489, Kings County, New York","36","47","048900",1,0.000235626767200754,"36047048900","3","3048900"
"721",6602,"Census Tract 490, Kings County, New York","36","47","049000",4,0.000605877006967586,"36047049000","3","3049000"
"722",6049,"Census Tract 491, Kings County, New York","36","47","049100",2,0.000330633162506199,"36047049100","3","3049100"
"723",2942,"Census Tract 492, Kings County, New York","36","47","049200",2,0.000679809653297077,"36047049200","3","3049200"
"724",7777,"Census Tract 493, Kings County, New York","36","47","049300",19,0.00244310145300244,"36047049300","3","3049300"
"725",2564,"Census Tract 495, Kings County, New York","36","47","049500",7,0.00273010920436817,"36047049500","3","3049500"
"726",4243,"Census Tract 496, Kings County, New York","36","47","049600",8,0.001885458402074,"36047049600","3","3049600"
"727",2649,"Census Tract 497, Kings County, New York","36","47","049700",2,0.000755001887504719,"36047049700","3","3049700"
"728",4343,"Census Tract 498, Kings County, New York","36","47","049800",14,0.00322357817177067,"36047049800","3","3049800"
"729",1515,"Census Tract 499, Kings County, New York","36","47","049900",3,0.00198019801980198,"36047049900","3","3049900"
"730",3893,"Census Tract 500, Kings County, New York","36","47","050000",6,0.00154122784484973,"36047050000","3","3050000"
"731",2678,"Census Tract 501, Kings County, New York","36","47","050100",5,0.00186706497386109,"36047050100","3","3050100"
"732",2462,"Census Tract 502.02, Kings County, New York","36","47","050202",1,0.000406173842404549,"36047050202","3","3050202"
"733",2574,"Census Tract 503, Kings County, New York","36","47","050300",5,0.00194250194250194,"36047050300","3","3050300"
"734",5095,"Census Tract 504, Kings County, New York","36","47","050400",3,0.000588812561334642,"36047050400","3","3050400"
"735",6220,"Census Tract 506, Kings County, New York","36","47","050600",5,0.000803858520900322,"36047050600","3","3050600"
"736",1684,"Census Tract 507, Kings County, New York","36","47","050700",5,0.00296912114014252,"36047050700","3","3050700"
"737",3897,"Census Tract 508.01, Kings County, New York","36","47","050801",5,0.00128303823453939,"36047050801","3","3050801"
"738",2810,"Census Tract 508.03, Kings County, New York","36","47","050803",3,0.00106761565836299,"36047050803","3","3050803"
"739",6026,"Census Tract 508.04, Kings County, New York","36","47","050804",16,0.00265516096913375,"36047050804","3","3050804"
"740",3673,"Census Tract 509, Kings County, New York","36","47","050900",1,0.000272257010618023,"36047050900","3","3050900"
"741",3870,"Census Tract 510.01, Kings County, New York","36","47","051001",4,0.00103359173126615,"36047051001","3","3051001"
"742",3733,"Census Tract 510.02, Kings County, New York","36","47","051002",4,0.001071524243236,"36047051002","3","3051002"
"743",3899,"Census Tract 511, Kings County, New York","36","47","051100",2,0.000512952038984355,"36047051100","3","3051100"
"744",6702,"Census Tract 512, Kings County, New York","36","47","051200",7,0.00104446433900328,"36047051200","3","3051200"
"745",4520,"Census Tract 513, Kings County, New York","36","47","051300",13,0.00287610619469027,"36047051300","3","3051300"
"746",7620,"Census Tract 514, Kings County, New York","36","47","051400",17,0.00223097112860892,"36047051400","3","3051400"
"747",1188,"Census Tract 515, Kings County, New York","36","47","051500",14,0.0117845117845118,"36047051500","3","3051500"
"748",5855,"Census Tract 516.01, Kings County, New York","36","47","051601",13,0.0022203245089667,"36047051601","3","3051601"
"749",3279,"Census Tract 516.02, Kings County, New York","36","47","051602",6,0.00182982616651418,"36047051602","3","3051602"
"750",1459,"Census Tract 517, Kings County, New York","36","47","051700",5,0.00342700479780672,"36047051700","3","3051700"
"751",3401,"Census Tract 518, Kings County, New York","36","47","051800",4,0.00117612466921494,"36047051800","3","3051800"
"752",3211,"Census Tract 519, Kings County, New York","36","47","051900",6,0.00186857676736219,"36047051900","3","3051900"
"753",4332,"Census Tract 520, Kings County, New York","36","47","052000",5,0.00115420129270545,"36047052000","3","3052000"
"754",5369,"Census Tract 523, Kings County, New York","36","47","052300",3,0.000558763270627677,"36047052300","3","3052300"
"755",3244,"Census Tract 525, Kings County, New York","36","47","052500",6,0.00184956843403206,"36047052500","3","3052500"
"756",3907,"Census Tract 526, Kings County, New York","36","47","052600",3,0.000767852572306117,"36047052600","3","3052600"
"757",6941,"Census Tract 527, Kings County, New York","36","47","052700",8,0.00115257167555107,"36047052700","3","3052700"
"758",1927,"Census Tract 528, Kings County, New York","36","47","052800",3,0.00155682407887909,"36047052800","3","3052800"
"759",3895,"Census Tract 529, Kings County, New York","36","47","052900",5,0.00128369704749679,"36047052900","3","3052900"
"760",3255,"Census Tract 530, Kings County, New York","36","47","053000",9,0.00276497695852535,"36047053000","3","3053000"
"761",6509,"Census Tract 531, Kings County, New York","36","47","053100",9,0.00138270087571055,"36047053100","3","3053100"
"762",2663,"Census Tract 532, Kings County, New York","36","47","053200",5,0.00187758167480285,"36047053200","3","3053200"
"763",7490,"Census Tract 533, Kings County, New York","36","47","053300",2,0.000267022696929239,"36047053300","3","3053300"
"764",3952,"Census Tract 534, Kings County, New York","36","47","053400",5,0.00126518218623482,"36047053400","3","3053400"
"765",4280,"Census Tract 535, Kings County, New York","36","47","053500",3,0.000700934579439252,"36047053500","3","3053500"
"766",3665,"Census Tract 537, Kings County, New York","36","47","053700",1,0.000272851296043656,"36047053700","3","3053700"
"767",4725,"Census Tract 538, Kings County, New York","36","47","053800",5,0.00105820105820106,"36047053800","3","3053800"
"768",3153,"Census Tract 539, Kings County, New York","36","47","053900",6,0.00190294957183635,"36047053900","3","3053900"
"769",4352,"Census Tract 542, Kings County, New York","36","47","054200",4,0.000919117647058824,"36047054200","3","3054200"
"770",3557,"Census Tract 544, Kings County, New York","36","47","054400",5,0.00140567894292943,"36047054400","3","3054400"
"771",8475,"Census Tract 545, Kings County, New York","36","47","054500",5,0.000589970501474926,"36047054500","3","3054500"
"772",4282,"Census Tract 546, Kings County, New York","36","47","054600",3,0.000700607192900514,"36047054600","3","3054600"
"773",4881,"Census Tract 547, Kings County, New York","36","47","054700",10,0.00204876049989756,"36047054700","3","3054700"
"774",2002,"Census Tract 548, Kings County, New York","36","47","054800",4,0.001998001998002,"36047054800","3","3054800"
"775",3010,"Census Tract 549, Kings County, New York","36","47","054900",10,0.00332225913621262,"36047054900","3","3054900"
"776",3246,"Census Tract 550, Kings County, New York","36","47","055000",1,0.000308071472581639,"36047055000","3","3055000"
"777",4346,"Census Tract 551, Kings County, New York","36","47","055100",15,0.00345144960883571,"36047055100","3","3055100"
"778",3383,"Census Tract 552, Kings County, New York","36","47","055200",10,0.00295595625184747,"36047055200","3","3055200"
"779",2409,"Census Tract 553, Kings County, New York","36","47","055300",5,0.0020755500207555,"36047055300","3","3055300"
"780",3378,"Census Tract 554, Kings County, New York","36","47","055400",4,0.00118413262285376,"36047055400","3","3055400"
"781",1638,"Census Tract 555, Kings County, New York","36","47","055500",5,0.00305250305250305,"36047055500","3","3055500"
"782",3616,"Census Tract 556, Kings County, New York","36","47","055600",9,0.00248893805309735,"36047055600","3","3055600"
"783",1404,"Census Tract 557, Kings County, New York","36","47","055700",8,0.0056980056980057,"36047055700","3","3055700"
"784",2304,"Census Tract 558, Kings County, New York","36","47","055800",4,0.00173611111111111,"36047055800","3","3055800"
"785",3054,"Census Tract 560, Kings County, New York","36","47","056000",7,0.0022920759659463,"36047056000","3","3056000"
"786",3066,"Census Tract 561, Kings County, New York","36","47","056100",6,0.00195694716242661,"36047056100","3","3056100"
"787",1764,"Census Tract 562, Kings County, New York","36","47","056200",4,0.00226757369614512,"36047056200","3","3056200"
"788",4090,"Census Tract 563, Kings County, New York","36","47","056300",8,0.0019559902200489,"36047056300","3","3056300"
"789",1668,"Census Tract 564, Kings County, New York","36","47","056400",3,0.00179856115107914,"36047056400","3","3056400"
"790",3053,"Census Tract 565, Kings County, New York","36","47","056500",8,0.00262037340320996,"36047056500","3","3056500"
"791",2603,"Census Tract 566, Kings County, New York","36","47","056600",7,0.00268920476373415,"36047056600","3","3056600"
"792",1319,"Census Tract 568, Kings County, New York","36","47","056800",21,0.0159211523881729,"36047056800","3","3056800"
"793",1565,"Census Tract 569, Kings County, New York","36","47","056900",2,0.0012779552715655,"36047056900","3","3056900"
"794",3047,"Census Tract 570, Kings County, New York","36","47","057000",3,0.000984574991795208,"36047057000","3","3057000"
"795",4324,"Census Tract 571, Kings County, New York","36","47","057100",2,0.000462534690101758,"36047057100","3","3057100"
"796",4808,"Census Tract 572, Kings County, New York","36","47","057200",1,0.000207986688851913,"36047057200","3","3057200"
"797",2085,"Census Tract 573, Kings County, New York","36","47","057300",3,0.00143884892086331,"36047057300","3","3057300"
"798",2829,"Census Tract 574, Kings County, New York","36","47","057400",2,0.000706963591375044,"36047057400","3","3057400"
"799",3502,"Census Tract 575, Kings County, New York","36","47","057500",4,0.00114220445459737,"36047057500","3","3057500"
"800",3170,"Census Tract 578, Kings County, New York","36","47","057800",3,0.000946372239747634,"36047057800","3","3057800"
"801",1138,"Census Tract 579, Kings County, New York","36","47","057900",1,0.000878734622144112,"36047057900","3","3057900"
"802",3857,"Census Tract 580, Kings County, New York","36","47","058000",4,0.00103707544723879,"36047058000","3","3058000"
"803",2582,"Census Tract 582, Kings County, New York","36","47","058200",3,0.00116189000774593,"36047058200","3","3058200"
